DR2Name,RA_ICRS,DE_ICRS,Plx,Gmag,BPmag,RPmag,BP-RP
GaiaDR2445237785398912,044.77506892285,+01.51046125837,0.9821,9.8184,10.5264,9.0393,1.4871
GaiaDR2445272145137152,044.77360545485,+01.51899065849,-0.0819,19.4692,20.5510,18.4006,2.1504
GaiaDR2445302209250560,044.69214910919,+01.45929652611,2.3718,11.6203,11.9099,11.1794,0.7305
GaiaDR2445336569032064,044.70431902525,+01.46888049559,-0.0798,20.3187,20.8083,19.7555,1.0528
GaiaDR2445336569077120,044.70611000508,+01.47583085982,1.7436,19.8402,21.1637,18.6150,2.5487
GaiaDR2445336569077248,044.70092181099,+01.47591441267,0.4962,19.5064,20.5563,18.3222,2.2341
GaiaDR2445370928774016,044.67766740673,+01.47870858415,0.2896,18.0370,18.3317,17.5764,0.7553
GaiaDR2445547023045376,044.70939602195,+01.49811493384,1.3589,12.1691,12.4489,11.7386,0.7103
GaiaDR2445542727473152,044.71218971256,+01.50058458453,-0.0708,18.5431,18.9018,17.9203,0.9815
GaiaDR2445542727510656,044.70517866156,+01.50050337550,1.5502,20.0293,21.2048,18.7451,2.4597
GaiaDR2445542727474688,044.70823661157,+01.50453470758,-2.4492,20.2084,20.5591,19.5925,0.9666
GaiaDR2445611448001664,044.68145236263,+01.48999579030,4.6642,20.8382,21.8327,19.4789,2.3537
GaiaDR2445611446985984,044.67441350876,+01.49147021557,0.2945,19.9019,20.8888,18.8080,2.0808
GaiaDR2445611446948864,044.67826309682,+01.49875591911,-0.6219,19.9542,20.3453,19.3257,1.0196
GaiaDR2445680166427904,044.66506524271,+01.50354920950,0.8437,17.4685,18.1874,16.6598,1.5277
GaiaDR2445680167463808,044.67108601115,+01.50553284519,,20.7673,21.4445,19.3410,2.1034
GaiaDR2445886324859008,044.75327918155,+01.50687933292,1.2441,19.7720,20.4593,18.9257,1.5336
GaiaDR2445886324861184,044.73967953286,+01.51365181749,-0.3622,20.4224,20.7769,19.9343,0.8426
GaiaDR2445920684598784,044.73525232795,+01.51062840545,-0.1083,18.2684,18.6901,17.6362,1.0539
GaiaDR2445993699084288,044.75219270714,+01.52348101474,1.3194,20.2642,21.4071,19.0419,2.3653
GaiaDR2446333001820800,044.72878394657,+01.54280243450,2.6477,19.8048,21.2838,18.5325,2.7514
GaiaDR2446333001543168,044.72485450826,+01.55582830639,-1.0813,19.7181,19.8407,19.2460,0.5947
GaiaDR2446367361280256,044.73574621622,+01.55216008575,2.2227,20.0826,20.5265,19.4014,1.1250
GaiaDR2446406016538496,044.81455919546,+01.50228567196,1.2426,14.6258,15.0405,14.0398,1.0006
GaiaDR2446406016538240,044.81538379587,+01.50319204802,0.8310,13.9915,14.2942,13.5144,0.7798
GaiaDR2446440376276096,044.83721442860,+01.51108858198,0.6830,15.9362,16.3776,15.3410,1.0366
GaiaDR2446436081998976,044.83317022904,+01.50933529642,0.2972,20.7656,21.4403,19.4478,1.9924
GaiaDR2446474735419776,044.80792002493,+01.50803828147,2.9593,17.3955,,,
GaiaDR2446474735979776,044.80752858065,+01.50795226749,2.6318,13.4537,13.8934,12.8396,1.0538
GaiaDR2446539159925376,044.84708007675,+01.51317304530,0.6135,20.0817,20.9450,19.0144,1.9306
GaiaDR2446573519986944,044.86131980752,+01.53231344451,2.1302,20.3727,21.6064,19.1234,2.4831
GaiaDR2446642239465088,044.84366129988,+01.53952440732,0.8285,19.5162,20.6685,18.3389,2.3295
GaiaDR2446852692704000,044.83390525456,+01.54056999571,1.2682,20.7347,,,
GaiaDR2446887052838784,044.82056551434,+01.54579046334,0.8964,15.6098,16.0252,15.0286,0.9966
GaiaDR2446882757354752,044.81915968673,+01.54956051230,0.1043,20.4249,20.3332,19.7365,0.5967
GaiaDR2446917117095936,044.82515126469,+01.55677292622,0.8669,17.6503,18.5362,16.7581,1.7782
GaiaDR2446985836851456,044.88382500563,+01.55187079445,2.5257,19.2836,20.5757,18.0243,2.5514
GaiaDR2446985836568832,044.87614142623,+01.54760982533,1.4150,18.2830,19.4771,17.1568,2.3203
GaiaDR2447020196306304,044.85104148798,+01.54551445725,,20.7564,20.7667,20.0013,0.7654
GaiaDR2447088915787008,044.88394934690,+01.55436511704,0.8882,18.2833,19.5286,17.1820,2.3467
GaiaDR2447088915788160,044.88820573680,+01.55788210085,1.2851,20.3835,20.9966,19.5831,1.4135
GaiaDR2447088916069760,044.88988332490,+01.56226811509,3.3535,20.8220,21.1642,20.3337,0.8305
GaiaDR2447226355022720,044.84561291577,+01.56134733701,0.3477,20.4032,21.0161,19.6926,1.3234
GaiaDR2447260714762496,044.84987353718,+01.56793038299,0.9795,19.4198,20.4799,18.2988,2.1811
GaiaDR2447295074219904,044.83293835015,+01.56463015892,1.2866,17.4208,18.1923,16.5490,1.6433
GaiaDR2447295074502144,044.83234104556,+01.57343791833,,20.4293,20.8710,19.6144,1.2566
GaiaDR2447333729435904,044.84119187472,+01.57289721715,1.2754,16.6571,17.3646,15.8458,1.5187
GaiaDR2447329433960704,044.84044615618,+01.57412942913,2.0974,19.2326,20.3133,18.0699,2.2433
GaiaDR2447363793700096,044.86290260010,+01.57593343993,1.6811,18.8810,20.1742,17.7202,2.4540
GaiaDR2447363793699584,044.86595855117,+01.57467311047,0.0777,19.3478,19.5176,18.8282,0.6894
GaiaDR2447368089208704,044.87035077643,+01.57876985153,0.5239,15.8270,16.2249,15.2665,0.9584
GaiaDR2447505528130432,044.77323458406,+01.53674670325,3.8091,16.3690,17.5396,15.2901,2.2495
GaiaDR2447501232640384,044.77450302061,+01.53803037411,2.3482,18.0206,19.5098,16.7981,2.7117
GaiaDR2447535592385152,044.78600711568,+01.55209831059,1.0452,18.2751,19.5413,17.1017,2.4396
GaiaDR2447569952118528,044.77220396867,+01.54317668014,3.3717,18.8860,20.6342,17.5502,3.0840
GaiaDR2447569953228288,044.76545161925,+01.54447005387,,20.9152,21.2694,19.6872,1.5822
GaiaDR2447776110552704,044.75636949522,+01.55066769222,1.2968,18.9654,20.1367,17.8202,2.3165
GaiaDR2447776110555264,044.76028091596,+01.55743766423,1.2678,20.0787,20.3403,19.5509,0.7894
GaiaDR2447883485251200,044.76036676104,+01.57910137128,1.7958,12.9873,13.3838,12.4391,0.9447
GaiaDR2447913549512192,044.78411706575,+01.57142885920,1.1121,16.7234,17.6264,15.7955,1.8309
GaiaDR2447947909254912,044.78205859216,+01.58613226346,-0.1035,19.9707,20.1916,19.3900,0.8016
GaiaDR2447947909255424,044.79018001996,+01.58770911008,0.8364,18.5048,19.5497,17.4524,2.0973
GaiaDR2448020924203776,044.77547356876,+01.59440074273,0.6829,16.9239,17.6243,16.1210,1.5033
GaiaDR2448050988467200,044.83264700763,+01.57558565542,,20.7605,21.2385,20.3573,0.8812
GaiaDR2448050988747008,044.83047668970,+01.57659577790,,20.9387,21.9910,20.3114,1.6797
GaiaDR2448055283942016,044.81475017976,+01.57633972438,0.6944,16.9568,17.4429,16.2919,1.1510
GaiaDR2448154067688320,044.81665273483,+01.59525613920,0.2930,16.6769,17.0697,16.1256,0.9441
GaiaDR2448325866380032,044.79398272108,+01.59522684059,0.7933,17.8854,18.5731,17.0741,1.4989
GaiaDR2448394587001856,044.79263934190,+01.59811170479,,20.8719,21.2932,19.6044,1.6888
GaiaDR2448394586985216,044.78472916169,+01.60717713732,2.0075,20.8511,21.0240,19.4119,1.6121
GaiaDR2448433241063168,044.80364555812,+01.61671786816,0.4435,16.9488,17.3293,16.3881,0.9412
GaiaDR2448463305341824,044.82352066876,+01.61953582528,-0.0841,19.4368,20.0395,18.5704,1.4692
GaiaDR2448532024818304,044.81638059627,+01.61761058813,2.6870,18.4094,20.0716,17.1122,2.9594
GaiaDR2448566384512512,044.81782724661,+01.63441445192,5.4473,11.8484,12.2672,11.2866,0.9806
GaiaDR2448605039790336,044.99574199992,+01.50352792207,8.4914,12.9306,13.7457,12.0662,1.6795
GaiaDR2448708119004800,044.99661039771,+01.51773750363,0.7596,16.3674,16.7970,15.7796,1.0174
GaiaDR2448841262720768,045.02474657792,+01.54089463506,1.3055,20.6917,21.4166,19.5564,1.8602
GaiaDR2448841262437888,045.01935325323,+01.54168924873,1.4801,18.0057,19.0368,16.9600,2.0768
GaiaDR2448875622101632,044.98327692843,+01.52190987389,-0.0321,18.2742,18.7906,17.6038,1.1868
GaiaDR2448944341934464,044.96386409134,+01.53275458830,-0.7329,20.1496,20.8139,19.2048,1.6091
GaiaDR2449013061132160,045.00090410752,+01.54655628150,0.0437,19.3999,20.3611,18.4897,1.8714
GaiaDR2449116142002304,045.00108178535,+01.55711545017,,21.1851,,,
GaiaDR2449150500081152,045.04732337645,+01.53441342360,0.5120,17.2049,17.9999,16.3468,1.6531
GaiaDR2449184859824768,045.04460555414,+01.54844898062,0.2204,19.8866,20.8041,18.8496,1.9545
GaiaDR2449253579303936,045.04376798266,+01.55370140282,0.6954,18.4994,18.8930,17.8597,1.0333
GaiaDR2449253579584896,045.03871266030,+01.55498528960,1.8255,20.4396,21.6887,18.9886,2.7002
GaiaDR2449322299063808,045.08381267529,+01.56484722959,1.5145,19.3985,20.7086,18.2096,2.4991
GaiaDR2449391018263040,045.05787466790,+01.57442741969,,20.8434,21.4770,19.8018,1.6752
GaiaDR2449528457497088,045.01876549442,+01.57770106136,0.7751,19.4240,20.4398,18.2648,2.1750
GaiaDR2449562817234944,045.04923082799,+01.57494927238,-2.1124,20.5323,20.8875,19.7329,1.1546
GaiaDR2449562816956160,045.04504375020,+01.57687355562,3.0736,18.1264,19.6677,16.8691,2.7986
GaiaDR2449601472200064,045.04774171696,+01.58302600236,0.9302,15.6922,16.1659,15.0671,1.0988
GaiaDR2449665896177408,045.03728455240,+01.59796561305,0.5544,19.5630,19.1999,18.1269,1.0730
GaiaDR2449700256179712,044.96015176535,+01.53886042729,0.3765,19.6374,20.8663,18.3940,2.4723
GaiaDR2450043853288832,044.92818234966,+01.56294985584,0.0885,18.1855,18.4650,17.7383,0.7267
GaiaDR2450082508107520,044.93618209406,+01.57291487355,0.7710,20.1376,21.7943,18.8180,2.9763
GaiaDR2450151228015616,044.96349208730,+01.58879462795,0.4790,13.5436,14.0874,12.8652,1.2223
GaiaDR2450250011721728,044.99844662764,+01.57373589839,0.0187,19.8584,20.3454,19.0094,1.3359
GaiaDR2450284371462272,045.01260461261,+01.57859328165,1.9060,19.1471,20.0193,17.9027,2.1166
GaiaDR2450318732795264,044.98191375217,+01.58647534446,-4.2637,20.8882,21.4988,19.3783,2.1205
GaiaDR2450563544874624,044.99378450733,+01.59891336697,3.3177,10.7953,11.1753,10.2753,0.9000
GaiaDR2450421810698880,045.02842386481,+01.59995838694,,20.8519,21.7079,19.7991,1.9088
GaiaDR2450421810423424,045.03295870089,+01.60479871169,-0.1110,18.6417,18.9916,18.0585,0.9331
GaiaDR2450421810425856,045.03672897453,+01.60967603696,0.6995,16.9307,17.4443,16.2633,1.1810
GaiaDR2450421810702336,045.02957364271,+01.61003161503,0.5517,19.6940,20.8135,18.6523,2.1612
GaiaDR2450460465659392,045.00431787162,+01.60321845296,1.0429,15.8344,16.4250,15.1249,1.3001
GaiaDR2450559249374720,044.99070300693,+01.59712600405,0.6304,18.5930,19.7440,17.5013,2.2427
GaiaDR2450559250992000,044.99354882087,+01.60041597265,3.8276,19.0298,19.3480,17.4919,1.8560
GaiaDR2450593610689280,044.97688912023,+01.60419499864,,21.0167,,,
GaiaDR2450593609115520,044.96889392419,+01.60531318199,0.1332,19.8618,20.1361,19.1460,0.9901
GaiaDR2450627969134848,044.97615779360,+01.61943260621,2.8003,20.1951,21.1282,18.8845,2.2437
GaiaDR2450662328594944,044.99680640106,+01.61205954564,0.1651,19.1539,19.5513,18.6083,0.9431
GaiaDR2450662328595712,045.00074908269,+01.61468344246,2.5440,18.1544,19.7354,16.9190,2.8164
GaiaDR2450662328598656,045.00124707546,+01.62115237862,1.0950,19.0857,19.9932,18.0386,1.9546
GaiaDR2450731048076288,044.99571525655,+01.62366602490,0.5040,19.5685,20.6585,18.3920,2.2665
GaiaDR2450765409415808,044.99128156955,+01.63262149431,0.2320,20.8166,21.3652,19.7252,1.6400
GaiaDR2450799767536000,045.08422185321,+01.57414587270,1.5885,19.7111,20.6599,18.7777,1.8822
GaiaDR2450872782518656,045.07932462134,+01.59113455460,0.4010,17.4078,17.8403,16.8116,1.0287
GaiaDR2450971566514560,045.12802735220,+01.60382874975,0.3996,20.2424,21.0392,19.3149,1.7243
GaiaDR2451040285719296,045.10629156995,+01.61759176608,,19.8696,19.1492,17.5623,1.5869
GaiaDR2451212084408576,045.09540521221,+01.61158508703,-0.5620,20.6763,21.0270,19.7365,1.2906
GaiaDR2451280805731840,045.07515053952,+01.62867772857,,20.8915,21.8945,19.8077,2.0868
GaiaDR2451315165511424,045.08959414550,+01.63032690297,1.4728,20.4753,21.6239,19.1985,2.4253
GaiaDR2451353818853760,045.13091877941,+01.61233297877,0.4391,16.3401,16.7223,15.7985,0.9237
GaiaDR2451452602582656,045.13137397665,+01.62586202804,-0.0850,19.3708,19.4119,19.0391,0.3729
GaiaDR2451594337020928,045.15424415173,+01.65257799596,1.3819,12.5964,13.0799,11.9739,1.1060
GaiaDR2451731775975040,045.10792990481,+01.64816410864,3.7012,12.6911,13.1599,12.0875,1.0724
GaiaDR2451864919457920,045.12663435452,+01.66821951455,-0.0589,19.7413,20.1262,19.0919,1.0343
GaiaDR2451869214399488,045.12314713741,+01.66963316341,,20.0454,19.5927,17.8877,1.7050
GaiaDR2452002360138240,045.04055728744,+01.63779280958,1.5941,20.6109,21.2382,19.2789,1.9594
GaiaDR2452036718412544,045.05963262842,+01.63583473950,0.3364,20.4218,20.9072,19.3479,1.5594
GaiaDR2452036718138496,045.06889551401,+01.63475847876,1.5570,16.3321,17.0401,15.5224,1.5176
GaiaDR2452139797361536,045.06457640840,+01.65860350414,0.1039,18.4926,19.2159,17.6139,1.6021
GaiaDR2452212812313984,045.03491130509,+01.63647004007,24.0789,13.4793,14.8925,12.3138,2.5786
GaiaDR2452277236586752,045.02745900390,+01.64968110276,-1.1168,20.2991,21.4067,19.2209,2.1858
GaiaDR2452380315808000,045.03843333122,+01.66167334587,0.2740,20.7435,21.9038,19.6748,2.2291
GaiaDR2452380315809152,045.03481597640,+01.66356587404,-0.2504,20.3536,20.8574,19.2530,1.6044
GaiaDR2452625129171712,045.12063094131,+01.67526353067,1.4385,14.5426,15.0153,13.9099,1.1054
GaiaDR2452655193446528,045.09274347751,+01.68051174510,2.4857,18.8371,20.2677,17.5664,2.7012
GaiaDR2452723912916736,045.06820943775,+01.66760097718,0.4739,18.3435,18.7962,17.6733,1.1228
GaiaDR2452861351881344,045.09123748236,+01.69340065935,0.3981,18.6353,19.3712,17.7885,1.5827
GaiaDR2452934366817152,045.06891617967,+01.69678923072,2.2493,18.5367,19.9440,17.3226,2.6214
GaiaDR2453067510763264,044.90211223861,+01.58944537668,1.6542,20.3532,20.9681,19.1124,1.8557
GaiaDR2453101870289664,044.91131070014,+01.58930377019,3.0574,19.5776,20.8093,18.2901,2.5192
GaiaDR2453136229751168,044.92656969445,+01.59470638086,1.0731,18.0898,18.6958,17.2834,1.4123
GaiaDR2453170589768576,044.94526877567,+01.60035866988,-2.4400,20.5368,21.3232,19.4409,1.8823
GaiaDR2453273668983552,044.88597330366,+01.59941979607,0.6780,19.4981,20.5103,18.4363,2.0740
GaiaDR2453308029825536,044.90107564836,+01.60883877759,,20.7050,20.6506,19.1006,1.5500
GaiaDR2453312323945728,044.90017326202,+01.60884508039,0.8022,15.5057,15.9396,14.9137,1.0259
GaiaDR2453308029813760,044.89651451722,+01.60894369906,0.6914,20.4995,21.9710,19.1488,2.8222
GaiaDR2453342388183040,044.87696062326,+01.59895115614,3.1652,18.3036,19.7381,17.0911,2.6470
GaiaDR2453342389497344,044.87615156620,+01.59969350749,,20.9807,22.0105,19.5076,2.5029
GaiaDR2453479827142144,044.89963868934,+01.61629751636,-5.0035,20.9519,20.4267,20.2158,0.2109
GaiaDR2453484122636928,044.90296897454,+01.62136669553,0.6141,18.3655,19.0177,17.5150,1.5027
GaiaDR2453720345591936,044.98739297374,+01.63388509699,0.3966,19.3917,20.5575,18.2322,2.3253
GaiaDR2453720345320064,044.98916651358,+01.63932345701,0.2924,17.3038,17.7515,16.6805,1.0710
GaiaDR2453754705060224,044.96462177786,+01.64506261514,0.4926,17.9364,18.5202,17.2258,1.2945
GaiaDR2453789064799872,044.98058473658,+01.64747398153,0.9938,19.7172,19.9115,19.0623,0.8493
GaiaDR2453793360279424,044.97675884968,+01.65050338747,0.6614,14.5204,14.9480,13.9443,1.0037
GaiaDR2453823424531584,044.93753129653,+01.62997295173,0.8919,18.4644,19.5812,17.4003,2.1808
GaiaDR2453823424532864,044.94410530104,+01.63267834095,0.8569,17.2870,18.0329,16.4292,1.6038
GaiaDR2453862079757312,044.94090014885,+01.64424087237,1.5182,18.4653,19.5380,17.3745,2.1634
GaiaDR2453995223235712,044.96899005085,+01.66617840690,0.3243,19.1318,20.3908,17.8892,2.5016
GaiaDR2454033878448384,044.94935890010,+01.65910598946,-0.0249,16.2051,16.8047,15.4716,1.3330
GaiaDR2454033877924224,044.95226208430,+01.65890782015,0.7910,16.9042,17.4737,16.1548,1.3189
GaiaDR2454029584445824,044.94628139978,+01.65983751057,,20.8788,20.9422,19.5223,1.4199
GaiaDR2454029582971392,044.94158440389,+01.65761656241,1.2119,19.2442,20.1942,18.0840,2.1102
GaiaDR2454068238186240,044.95082527095,+01.66615969016,0.2968,16.0652,16.3907,15.5656,0.8251
GaiaDR2454132662173440,044.87248283625,+01.62048993564,0.3398,19.0225,19.2852,18.5450,0.7403
GaiaDR2454132662174976,044.87373741666,+01.62421833598,0.6197,19.0477,19.8576,18.1052,1.7524
GaiaDR2454167021912576,044.85777744535,+01.62192144282,1.3636,18.3862,19.5636,17.2654,2.2982
GaiaDR2454167021913856,044.86384600036,+01.62612629479,0.5661,19.6428,20.1356,18.8978,1.2378
GaiaDR2454240036453248,044.89151443320,+01.62895876447,,21.0083,,,
GaiaDR2454235741666688,044.88885074395,+01.63109331391,3.9233,19.3083,20.8319,18.0368,2.7951
GaiaDR2454338820893696,044.89093354923,+01.65869050658,0.6066,20.3796,21.3785,19.3909,1.9876
GaiaDR2454411835537152,044.85745509950,+01.64403693590,1.6537,16.1249,16.8755,15.2642,1.6113
GaiaDR2454441900100608,044.83286013097,+01.63932119732,,20.7082,20.4731,19.5942,0.8790
GaiaDR2454514914751488,044.85764650686,+01.65112794527,5.9297,7.4222,8.0544,6.7211,1.3333
GaiaDR2454583634293632,044.85653557173,+01.65349525057,,18.9836,18.4533,17.3350,1.1182
GaiaDR2454652353313792,044.90520185980,+01.65347975577,0.1922,20.2726,21.5455,18.9687,2.5768
GaiaDR2454716777739776,044.89424672308,+01.66103977811,-1.0423,20.4893,20.9750,19.9335,1.0414
GaiaDR2454854216977152,044.92764865013,+01.68081487957,0.2718,19.5653,20.5827,18.4602,2.1225
GaiaDR2454854216975488,044.92052684883,+01.67690867936,,20.6312,20.7228,19.6062,1.1165
GaiaDR2454892871906560,044.93310855948,+01.68977697628,1.5099,16.8673,17.8336,15.8928,1.9409
GaiaDR2455060375133824,044.91361482238,+01.68355602258,0.3225,18.2913,19.0424,17.4129,1.6295
GaiaDR2455099030337152,044.92362053501,+01.68999893863,,19.6038,19.2057,17.5064,1.6993
GaiaDR2455099030336640,044.91895739571,+01.69743620603,,19.4529,,,
GaiaDR2455094734878080,044.91648031772,+01.69906672208,-0.2543,19.4175,19.8728,18.6377,1.2351
GaiaDR2455129094616960,044.89957728839,+01.70055522088,1.2941,18.1150,19.2003,17.0758,2.1245
GaiaDR2455232174091136,045.00224172818,+01.65942092199,1.7108,20.1276,21.0716,19.0589,2.0126
GaiaDR2455236469289984,045.01240090581,+01.66377874682,1.3453,18.5726,19.8479,17.4585,2.3894
GaiaDR2455266533827584,044.98572640393,+01.65454128063,1.8290,19.0519,20.4131,17.8355,2.5775
GaiaDR2455403972992512,045.01738613574,+01.67777391889,6.6135,20.6699,22.0435,18.9505,3.0930
GaiaDR2455438335485184,045.01697939868,+01.69311013776,-0.3332,20.5096,,,
GaiaDR2455507051728768,044.98929284231,+01.67724283095,2.7624,17.5783,18.9654,16.4121,2.5533
GaiaDR2455541411744128,044.97533119571,+01.68015932729,1.2801,20.1681,21.0689,18.9788,2.0900
GaiaDR2455580066673280,044.97370944107,+01.68743872859,0.5384,19.4879,20.2304,18.5433,1.6871
GaiaDR2455575771487232,044.97788231364,+01.69460346841,-2.2280,20.8533,21.3249,19.9542,1.3707
GaiaDR2455644490693376,045.00903000095,+01.70320668546,-0.8318,19.8198,20.3268,19.2261,1.1007
GaiaDR2455683145887744,044.97862744743,+01.69711657575,0.8112,15.8434,16.2299,15.2886,0.9413
GaiaDR2455747570176256,045.05001279579,+01.68481941488,1.6513,19.5412,20.8714,18.4076,2.4638
GaiaDR2455885008865536,045.06629811732,+01.71263657616,-0.0487,18.6586,19.0037,18.2168,0.7869
GaiaDR2455919370426624,045.08054814745,+01.71065959511,1.7673,20.2325,21.3844,19.0167,2.3677
GaiaDR2455953728343168,045.04806532135,+01.71365158974,0.3253,20.7548,20.7708,20.1583,0.6125
GaiaDR2455988088352896,045.06560166002,+01.71799424230,0.8178,20.4741,21.2329,19.4172,1.8158
GaiaDR2456026742845696,045.02099130651,+01.71304660993,,21.0467,,,
GaiaDR2456129822484992,045.02039431318,+01.72984714172,0.9984,17.3792,18.1676,16.5231,1.6444
GaiaDR2456404700393728,044.96228892232,+01.70412316464,2.6477,13.5783,13.9858,12.9731,1.0127
GaiaDR2456404700393600,044.96193997969,+01.70477442515,2.5772,13.3804,13.7957,12.7820,1.0137
GaiaDR2456503484161664,044.96409808145,+01.72204697954,0.0016,19.1660,19.9772,18.2350,1.7422
GaiaDR2456537843899904,044.97914718027,+01.72190316568,2.0130,18.1687,19.5537,17.0232,2.5305
GaiaDR2456576499086208,044.93545703811,+01.70486643584,0.4450,16.0832,16.4196,15.5719,0.8478
GaiaDR2456606563375488,044.94374577669,+01.72054030212,0.5805,19.2828,19.8146,18.5341,1.2805
GaiaDR2456675282852608,044.93076915743,+01.72108176119,-0.1342,19.7534,20.1704,19.0510,1.1194
GaiaDR2456778362077312,044.94500490475,+01.73886569557,0.2988,19.5052,19.9963,18.7519,1.2444
GaiaDR2456778363508864,044.94396268551,+01.74093453008,2.6084,20.3352,21.6077,18.8871,2.7206
GaiaDR2456812721817856,044.95735605511,+01.74290997998,1.5933,20.4635,21.1649,19.3641,1.8008
GaiaDR2456812722082176,044.96138054491,+01.74621905617,1.4634,20.6965,21.2767,19.2850,1.9917
GaiaDR2456812722082688,044.95156141632,+01.74824524318,1.0855,19.8903,20.8566,18.6398,2.2168
GaiaDR2456988815943168,045.02527587937,+01.74386455732,0.3440,16.3659,16.7129,15.8610,0.8519
GaiaDR2457087599732224,045.01613024890,+01.75969102033,1.4231,19.9325,20.6868,19.2038,1.4830
GaiaDR2457121959724800,044.97657230845,+01.73652581967,0.1698,20.0542,20.8419,18.8900,1.9520
GaiaDR2457194974373760,044.96701391740,+01.76253545628,2.2760,13.8733,14.3307,13.2689,1.0618
GaiaDR2457225038688896,044.97755505565,+01.76578193502,0.2430,17.8205,18.2924,17.1890,1.1034
